,H25_sex,delta_average,H25_age
999,1.0,-6e-05,901
1000,1.0,-5e-05,992
1001,1.0,-4e-05,1047
1002,1.0,-3e-05,1186
1003,1.0,-2e-05,1280
1004,1.0,-1e-05,1345
1005,1.0,-0.0,1382
1006,1.0,1e-05,1441
1007,1.0,2e-05,1542
1008,1.0,3e-05,1386
1009,1.0,4e-05,1348
1010,1.0,5e-05,1296
1011,1.0,6e-05,1187
1012,1.0,7e-05,1141
1013,1.0,8e-05,1019
1014,1.0,9e-05,885
1015,1.0,0.0001,802
1016,1.0,0.00011,730
1017,1.0,0.00012,702
1018,1.0,0.00013,629
1019,1.0,0.00014,544
1020,1.0,0.00015,521
1021,1.0,0.00016,473
1022,1.0,0.00017,410
1023,1.0,0.00018,398
1024,1.0,0.00019,375
1025,1.0,0.0002,313
1026,1.0,0.00021,301
1027,1.0,0.00022,305
1028,1.0,0.00023,245
1029,1.0,0.00024,248
1030,1.0,0.00025,235
1031,1.0,0.00026,230
1032,1.0,0.00027,213
1033,1.0,0.00028,233
1034,1.0,0.00029,182
1035,1.0,0.0003,211
1036,1.0,0.00031,196
1037,1.0,0.00032,162
1038,1.0,0.00033,166
1039,1.0,0.00034,199
1040,1.0,0.00035,160
1041,1.0,0.00036,188
1042,1.0,0.00037,144
1043,1.0,0.00038,147
1044,1.0,0.00039,149
1045,1.0,0.0004,131
1046,1.0,0.00041,146
1047,1.0,0.00042,110
1048,1.0,0.00043,126
1049,1.0,0.00044,116
1050,1.0,0.00045,132
1051,1.0,0.00046,106
1052,1.0,0.00047,123
1053,1.0,0.00048,124
1054,1.0,0.00049,126
1055,1.0,0.0005,110
1056,1.0,0.00051,120
1057,1.0,0.00052,95
1058,1.0,0.00053,103
1059,1.0,0.00054,110
1060,1.0,0.00055,96
1061,1.0,0.00056,100
1062,1.0,0.00057,72
1063,1.0,0.00058,87
1064,1.0,0.00059,90
1065,1.0,0.0006,104
1066,1.0,0.00061,87
1067,1.0,0.00062,84
1068,1.0,0.00063,98
1069,1.0,0.00064,77
1070,1.0,0.00065,78
1071,1.0,0.00066,72
1072,1.0,0.00067,82
1073,1.0,0.00068,65
1074,1.0,0.00069,96
1075,1.0,0.0007,60
1076,1.0,0.00071,65
1077,1.0,0.00072,69
1078,1.0,0.00073,66
1079,1.0,0.00074,76
1080,1.0,0.00075,50
1081,1.0,0.00076,62
1082,1.0,0.00077,58
1083,1.0,0.00078,68
1084,1.0,0.00079,57
1085,1.0,0.0008,50
1086,1.0,0.00081,55
1087,1.0,0.00082,73
1088,1.0,0.00083,50
1089,1.0,0.00084,58
1090,1.0,0.00085,58
1091,1.0,0.00086,50
1092,1.0,0.00087,36
1093,1.0,0.00088,49
1094,1.0,0.00089,48
1095,1.0,0.0009,53
1096,1.0,0.00091,49
1097,1.0,0.00092,48
1098,1.0,0.00093,48
1099,1.0,0.00094,45
1100,1.0,0.00095,46
1101,1.0,0.00096,54
1102,1.0,0.00097,49
1103,1.0,0.00098,52
1104,1.0,0.00099,47
1105,1.0,0.001,44
1106,1.0,0.00101,42
1107,1.0,0.00102,46
1108,1.0,0.00103,47
1109,1.0,0.00104,42
1110,1.0,0.00105,42
1111,1.0,0.00106,40
1112,1.0,0.00107,54
1113,1.0,0.00108,45
1114,1.0,0.00109,41
1115,1.0,0.0011,46
1116,1.0,0.00111,39
1117,1.0,0.00112,37
1118,1.0,0.00113,45
1119,1.0,0.00114,32
1120,1.0,0.00115,37
1121,1.0,0.00116,40
1122,1.0,0.00117,29
1123,1.0,0.00118,31
1124,1.0,0.00119,35
1125,1.0,0.0012,25
1126,1.0,0.00121,38
1127,1.0,0.00122,25
1128,1.0,0.00123,43
1129,1.0,0.00124,37
1130,1.0,0.00125,21
1131,1.0,0.00126,33
1132,1.0,0.00127,23
1133,1.0,0.00128,25
1134,1.0,0.00129,32
1135,1.0,0.0013,24
1136,1.0,0.00131,28
1137,1.0,0.00132,27
1138,1.0,0.00133,30
1139,1.0,0.00134,42
1140,1.0,0.00135,29
1141,1.0,0.00136,22
1142,1.0,0.00137,34
1143,1.0,0.00138,41
1144,1.0,0.00139,29
1145,1.0,0.0014,27
1146,1.0,0.00141,20
1147,1.0,0.00142,20
1148,1.0,0.00143,22
1149,1.0,0.00144,22
1150,1.0,0.00145,16
1151,1.0,0.00146,21
1152,1.0,0.00147,31
1153,1.0,0.00148,20
1154,1.0,0.00149,19
1155,1.0,0.0015,25
1156,1.0,0.00151,21
1157,1.0,0.00152,27
1158,1.0,0.00153,23
1159,1.0,0.00154,22
1160,1.0,0.00155,31
1161,1.0,0.00156,29
1162,1.0,0.00157,20
1163,1.0,0.00158,18
1164,1.0,0.00159,18
1165,1.0,0.0016,20
1166,1.0,0.00161,25
1167,1.0,0.00162,26
1168,1.0,0.00163,22
1169,1.0,0.00164,29
1170,1.0,0.00165,20
1171,1.0,0.00166,16
1172,1.0,0.00167,14
1173,1.0,0.00168,28
1174,1.0,0.00169,20
1175,1.0,0.0017,19
1176,1.0,0.00171,22
1177,1.0,0.00172,19
1178,1.0,0.00173,13
1179,1.0,0.00174,11
1180,1.0,0.00175,20
1181,1.0,0.00176,16
1182,1.0,0.00177,19
1183,1.0,0.00178,24
1184,1.0,0.00179,24
1185,1.0,0.0018,21
1186,1.0,0.00181,18
1187,1.0,0.00182,24
1188,1.0,0.00183,12
1189,1.0,0.00184,7
1190,1.0,0.00185,18
1191,1.0,0.00186,14
1192,1.0,0.00187,17
1193,1.0,0.00188,14
1194,1.0,0.00189,17
1195,1.0,0.0019,19
1196,1.0,0.00191,14
1197,1.0,0.00192,16
1198,1.0,0.00193,17
1199,1.0,0.00194,13
1200,1.0,0.00195,18
1201,1.0,0.00196,18
1202,1.0,0.00197,17
1203,1.0,0.00198,24
1204,1.0,0.00199,9
1205,1.0,0.002,20
1206,1.0,0.00201,10
1207,1.0,0.00202,13
1208,1.0,0.00203,9
1209,1.0,0.00204,14
1210,1.0,0.00205,15
1211,1.0,0.00206,21
1212,1.0,0.00207,18
1213,1.0,0.00208,14
1214,1.0,0.00209,13
1215,1.0,0.0021,9
1216,1.0,0.00211,14
1217,1.0,0.00212,12
1218,1.0,0.00213,11
1219,1.0,0.00214,14
1220,1.0,0.00215,15
1221,1.0,0.00216,12
1222,1.0,0.00217,13
1223,1.0,0.00218,7
1224,1.0,0.00219,11
1225,1.0,0.0022,5
1226,1.0,0.00221,4
1227,1.0,0.00222,7
1228,1.0,0.00223,13
1229,1.0,0.00224,10
1230,1.0,0.00225,6
1231,1.0,0.00226,11
1232,1.0,0.00227,9
1233,1.0,0.00228,23
1234,1.0,0.00229,12
1235,1.0,0.0023,16
1236,1.0,0.00231,12
1237,1.0,0.00232,15
1238,1.0,0.00233,13
1239,1.0,0.00234,12
1240,1.0,0.00235,5
1241,1.0,0.00236,10
1242,1.0,0.00237,14
1243,1.0,0.00238,9
1244,1.0,0.00239,6
1245,1.0,0.0024,16
1246,1.0,0.00241,7
1247,1.0,0.00242,10
1248,1.0,0.00243,10
1249,1.0,0.00244,12
1250,1.0,0.00245,13
1251,1.0,0.00246,11
1252,1.0,0.00247,6
1253,1.0,0.00248,8
1254,1.0,0.00249,11
1255,1.0,0.0025,13
1256,1.0,0.00251,7
1257,1.0,0.00252,7
1258,1.0,0.00253,9
1259,1.0,0.00254,5
1260,1.0,0.00255,8
1261,1.0,0.00256,11
1262,1.0,0.00257,9
1263,1.0,0.00258,10
1264,1.0,0.00259,5
1265,1.0,0.0026,13
1266,1.0,0.00261,3
1267,1.0,0.00262,13
1268,1.0,0.00263,7
1269,1.0,0.00264,8
1270,1.0,0.00265,7
1271,1.0,0.00266,16
1272,1.0,0.00267,12
1273,1.0,0.00268,8
1274,1.0,0.00269,8
1275,1.0,0.0027,12
1276,1.0,0.00271,9
1277,1.0,0.00272,11
1278,1.0,0.00273,9
1279,1.0,0.00274,11
1280,1.0,0.00275,4
1281,1.0,0.00276,9
1282,1.0,0.00277,6
1283,1.0,0.00278,7
1284,1.0,0.00279,11
1285,1.0,0.0028,4
1286,1.0,0.00281,4
1287,1.0,0.00282,6
1288,1.0,0.00283,9
1289,1.0,0.00284,10
1290,1.0,0.00285,11
1291,1.0,0.00286,6
1292,1.0,0.00287,13
1293,1.0,0.00288,8
1294,1.0,0.00289,5
1295,1.0,0.0029,3
1296,1.0,0.00291,9
1297,1.0,0.00292,8
1298,1.0,0.00293,6
1299,1.0,0.00294,6
1300,1.0,0.00295,5
1301,1.0,0.00296,7
1302,1.0,0.00297,8
1303,1.0,0.00298,5
1304,1.0,0.00299,9
1305,1.0,0.003,8
1306,1.0,0.00301,10
1307,1.0,0.00302,12
1308,1.0,0.00303,7
1309,1.0,0.00304,10
1310,1.0,0.00305,9
1311,1.0,0.00306,5
1312,1.0,0.00307,3
1313,1.0,0.00308,9
1314,1.0,0.00309,5
1315,1.0,0.0031,5
1316,1.0,0.00311,7
1317,1.0,0.00312,2
1318,1.0,0.00313,8
1319,1.0,0.00314,3
1320,1.0,0.00315,3
1321,1.0,0.00316,3
1322,1.0,0.00317,8
1323,1.0,0.00318,7
1324,1.0,0.00319,9
1325,1.0,0.0032,6
1326,1.0,0.00321,4
1327,1.0,0.00322,7
1328,1.0,0.00323,5
1329,1.0,0.00324,12
1330,1.0,0.00325,8
1331,1.0,0.00326,9
1332,1.0,0.00327,4
1333,1.0,0.00328,9
1334,1.0,0.00329,9
1335,1.0,0.0033,7
1336,1.0,0.00331,10
1337,1.0,0.00332,9
1338,1.0,0.00333,3
1339,1.0,0.00334,5
1340,1.0,0.00335,5
1341,1.0,0.00336,7
1342,1.0,0.00337,6
1343,1.0,0.00338,3
1344,1.0,0.00339,4
1345,1.0,0.0034,6
1346,1.0,0.00341,6
1347,1.0,0.00342,4
1348,1.0,0.00343,6
1349,1.0,0.00344,6
1350,1.0,0.00345,5
1351,1.0,0.00346,1
1352,1.0,0.00347,3
1353,1.0,0.00348,3
1354,1.0,0.00349,5
1355,1.0,0.0035,5
1356,1.0,0.00351,6
1357,1.0,0.00352,5
1358,1.0,0.00353,7
1359,1.0,0.00354,11
1360,1.0,0.00355,3
1361,1.0,0.00356,7
1362,1.0,0.00357,5
1363,1.0,0.00358,4
1364,1.0,0.00359,1
1365,1.0,0.0036,3
1366,1.0,0.00361,3
1367,1.0,0.00362,9
1368,1.0,0.00363,4
1369,1.0,0.00364,4
1370,1.0,0.00365,6
1371,1.0,0.00366,6
1372,1.0,0.00367,7
1373,1.0,0.00368,4
1374,1.0,0.00369,4
1375,1.0,0.0037,6
1376,1.0,0.00371,7
1377,1.0,0.00372,3
1378,1.0,0.00373,11
1379,1.0,0.00374,4
1380,1.0,0.00375,5
1381,1.0,0.00376,2
1382,1.0,0.00377,4
1383,1.0,0.00378,5
1384,1.0,0.00379,9
1385,1.0,0.0038,3
1386,1.0,0.00381,3
1387,1.0,0.00382,4
1388,1.0,0.00383,5
1389,1.0,0.00384,4
1390,1.0,0.00385,4
1391,1.0,0.00386,4
1392,1.0,0.00387,5
1393,1.0,0.00388,8
1394,1.0,0.00389,4
1395,1.0,0.0039,7
1396,1.0,0.00391,5
1397,1.0,0.00392,5
1398,1.0,0.00393,1
1399,1.0,0.00394,4
1400,1.0,0.00395,6
1401,1.0,0.00396,3
1402,1.0,0.00397,5
1403,1.0,0.00398,7
1404,1.0,0.00399,9
1405,1.0,0.004,2
1406,1.0,0.00401,7
1407,1.0,0.00402,2
1408,1.0,0.00403,6
1409,1.0,0.00404,3
1410,1.0,0.00405,5
1411,1.0,0.00406,4
1412,1.0,0.00407,4
1413,1.0,0.00408,5
1414,1.0,0.00409,5
1415,1.0,0.0041,12
1416,1.0,0.00411,2
1417,1.0,0.00412,1
1418,1.0,0.00413,5
1419,1.0,0.00414,4
1420,1.0,0.00415,6
1421,1.0,0.00416,4
1422,1.0,0.00417,1
1423,1.0,0.00418,5
1424,1.0,0.00419,5
1425,1.0,0.00421,6
1426,1.0,0.00422,3
1427,1.0,0.00423,4
1428,1.0,0.00424,4
1429,1.0,0.00425,3
1430,1.0,0.00426,4
1431,1.0,0.00427,5
1432,1.0,0.00428,2
1433,1.0,0.00429,2
1434,1.0,0.0043,3
1435,1.0,0.00431,3
1436,1.0,0.00432,4
1437,1.0,0.00433,4
1438,1.0,0.00434,1
1439,1.0,0.00435,5
1440,1.0,0.00436,3
1441,1.0,0.00437,4
1442,1.0,0.00438,2
1443,1.0,0.00439,4
1444,1.0,0.0044,8
1445,1.0,0.00441,2
1446,1.0,0.00442,6
1447,1.0,0.00443,1
1448,1.0,0.00444,2
1449,1.0,0.00445,5
1450,1.0,0.00446,2
1451,1.0,0.00447,5
1452,1.0,0.00448,6
1453,1.0,0.00449,6
1454,1.0,0.0045,2
1455,1.0,0.00451,2
1456,1.0,0.00452,3
1457,1.0,0.00453,2
1458,1.0,0.00454,1
1459,1.0,0.00455,4
1460,1.0,0.00456,2
1461,1.0,0.00457,4
1462,1.0,0.00458,2
1463,1.0,0.00459,4
1464,1.0,0.0046,2
1465,1.0,0.00461,3
1466,1.0,0.00462,5
1467,1.0,0.00463,2
1468,1.0,0.00464,2
1469,1.0,0.00465,3
1470,1.0,0.00466,4
1471,1.0,0.00467,3
1472,1.0,0.00468,1
1473,1.0,0.0047,4
1474,1.0,0.00471,4
1475,1.0,0.00472,5
1476,1.0,0.00473,4
1477,1.0,0.00474,2
1478,1.0,0.00475,3
1479,1.0,0.00476,3
1480,1.0,0.00477,1
1481,1.0,0.00478,3
1482,1.0,0.00479,3
1483,1.0,0.00481,1
1484,1.0,0.00482,3
1485,1.0,0.00483,4
1486,1.0,0.00484,5
1487,1.0,0.00485,5
1488,1.0,0.00486,1
1489,1.0,0.00487,2
1490,1.0,0.00488,3
1491,1.0,0.00489,4
1492,1.0,0.0049,3
1493,1.0,0.00491,2
1494,1.0,0.00492,2
1495,1.0,0.00493,4
1496,1.0,0.00494,2
1497,1.0,0.00495,2
1498,1.0,0.00496,2
1499,1.0,0.00497,1
1500,1.0,0.00498,4
1501,1.0,0.00499,1
1502,1.0,0.005,3
1503,1.0,0.00501,4
1504,1.0,0.00502,5
1505,1.0,0.00503,4
1506,1.0,0.00504,6
1507,1.0,0.00505,2
1508,1.0,0.00506,3
1509,1.0,0.00507,2
1510,1.0,0.00508,2
1511,1.0,0.00509,3
1512,1.0,0.0051,2
1513,1.0,0.00511,3
1514,1.0,0.00512,2
1515,1.0,0.00513,1
1516,1.0,0.00515,4
1517,1.0,0.00516,2
1518,1.0,0.00518,3
1519,1.0,0.00519,2
1520,1.0,0.0052,3
1521,1.0,0.00521,2
1522,1.0,0.00523,1
1523,1.0,0.00524,2
1524,1.0,0.00526,2
1525,1.0,0.00527,2
1526,1.0,0.00528,3
1527,1.0,0.00529,3
1528,1.0,0.0053,2
1529,1.0,0.00531,2
1530,1.0,0.00532,3
1531,1.0,0.00533,2
1532,1.0,0.00534,2
1533,1.0,0.00535,2
1534,1.0,0.00536,1
1535,1.0,0.00537,1
1536,1.0,0.00538,3
1537,1.0,0.00539,1
1538,1.0,0.0054,3
1539,1.0,0.00541,1
1540,1.0,0.00542,2
1541,1.0,0.00543,1
1542,1.0,0.00544,5
1543,1.0,0.00545,1
1544,1.0,0.00546,2
1545,1.0,0.00547,2
1546,1.0,0.00548,2
1547,1.0,0.00549,1
1548,1.0,0.0055,1
1549,1.0,0.00551,3
1550,1.0,0.00552,2
1551,1.0,0.00553,4
1552,1.0,0.00555,3
1553,1.0,0.00556,3
1554,1.0,0.00557,6
1555,1.0,0.00558,2
1556,1.0,0.00559,2
1557,1.0,0.00561,2
1558,1.0,0.00562,6
1559,1.0,0.00563,1
1560,1.0,0.00564,3
1561,1.0,0.00565,3
1562,1.0,0.00566,2
1563,1.0,0.00568,3
1564,1.0,0.0057,1
1565,1.0,0.00571,5
1566,1.0,0.00572,2
1567,1.0,0.00573,2
1568,1.0,0.00574,1
1569,1.0,0.00575,2
1570,1.0,0.00576,2
1571,1.0,0.00577,1
1572,1.0,0.00578,1
1573,1.0,0.00579,4
1574,1.0,0.0058,6
1575,1.0,0.00581,3
1576,1.0,0.00582,1
1577,1.0,0.00583,2
1578,1.0,0.00584,3
1579,1.0,0.00585,2
1580,1.0,0.00586,1
1581,1.0,0.00587,3
1582,1.0,0.00588,1
1583,1.0,0.00589,1
1584,1.0,0.0059,5
1585,1.0,0.00591,2
1586,1.0,0.00593,2
1587,1.0,0.00595,7
1588,1.0,0.00596,1
1589,1.0,0.00597,3
1590,1.0,0.00598,2
1591,1.0,0.00599,2
1592,1.0,0.006,3
1593,1.0,0.00601,1
1594,1.0,0.00602,1
1595,1.0,0.00603,2
1596,1.0,0.00604,2
1597,1.0,0.00605,3
1598,1.0,0.00606,4
1599,1.0,0.00607,2
1600,1.0,0.00608,2
1601,1.0,0.00609,2
1602,1.0,0.0061,4
1603,1.0,0.00611,3
1604,1.0,0.00613,3
1605,1.0,0.00614,4
1606,1.0,0.00615,4
1607,1.0,0.00616,2
1608,1.0,0.00617,5
1609,1.0,0.00618,1
1610,1.0,0.00619,1
1611,1.0,0.0062,1
1612,1.0,0.00621,3
1613,1.0,0.00622,2
1614,1.0,0.00624,1
1615,1.0,0.00625,4
1616,1.0,0.00626,2
1617,1.0,0.00627,4
1618,1.0,0.00629,1
1619,1.0,0.0063,3
1620,1.0,0.00631,3
1621,1.0,0.00632,1
1622,1.0,0.00633,1
1623,1.0,0.00634,1
1624,1.0,0.00636,1
1625,1.0,0.00637,1
1626,1.0,0.00638,3
1627,1.0,0.00639,4
1628,1.0,0.00641,2
1629,1.0,0.00642,2
1630,1.0,0.00643,1
1631,1.0,0.00644,2
1632,1.0,0.00645,5
1633,1.0,0.00647,1
1634,1.0,0.00648,1
1635,1.0,0.0065,3
1636,1.0,0.00653,1
1637,1.0,0.00654,3
1638,1.0,0.00655,1
1639,1.0,0.00657,3
1640,1.0,0.00658,2
1641,1.0,0.00659,2
1642,1.0,0.00662,3
1643,1.0,0.00663,1
1644,1.0,0.00664,2
1645,1.0,0.00665,2
1646,1.0,0.00669,1
1647,1.0,0.00671,1
1648,1.0,0.00672,1
1649,1.0,0.00675,2
1650,1.0,0.00678,1
1651,1.0,0.00679,2
1652,1.0,0.00681,1
1653,1.0,0.00684,1
1654,1.0,0.00686,5
1655,1.0,0.00687,1
1656,1.0,0.00688,1
1657,1.0,0.00689,1
