,H25_sex,delta_average,H25_age
1993,2.0,-0.00529,2
1994,2.0,-0.00527,1
1995,2.0,-0.00524,1
1996,2.0,-0.00523,1
1997,2.0,-0.00522,1
1998,2.0,-0.0052,1
1999,2.0,-0.00514,1
2000,2.0,-0.00507,1
2001,2.0,-0.00505,1
2002,2.0,-0.00501,1
2003,2.0,-0.00498,1
2004,2.0,-0.00492,2
2005,2.0,-0.00489,1
2006,2.0,-0.00485,1
2007,2.0,-0.00484,1
2008,2.0,-0.00483,2
2009,2.0,-0.0048,1
2010,2.0,-0.00479,1
2011,2.0,-0.00477,1
2012,2.0,-0.00474,2
2013,2.0,-0.00473,2
2014,2.0,-0.00471,1
2015,2.0,-0.00469,1
2016,2.0,-0.00466,1
2017,2.0,-0.00463,1
2018,2.0,-0.0046,1
2019,2.0,-0.00459,1
2020,2.0,-0.00458,1
2021,2.0,-0.00457,1
2022,2.0,-0.00447,1
2023,2.0,-0.00444,1
2024,2.0,-0.00442,2
2025,2.0,-0.00441,1
2026,2.0,-0.00439,1
2027,2.0,-0.00438,2
2028,2.0,-0.00437,1
2029,2.0,-0.00433,1
2030,2.0,-0.00428,1
2031,2.0,-0.00427,1
2032,2.0,-0.00426,2
2033,2.0,-0.00425,1
2034,2.0,-0.00424,1
2035,2.0,-0.00422,1
2036,2.0,-0.00419,2
2037,2.0,-0.00418,2
2038,2.0,-0.00417,2
2039,2.0,-0.00416,2
2040,2.0,-0.00415,1
2041,2.0,-0.00414,1
2042,2.0,-0.00411,1
2043,2.0,-0.0041,1
2044,2.0,-0.00409,1
2045,2.0,-0.00408,2
2046,2.0,-0.00398,1
2047,2.0,-0.00397,1
2048,2.0,-0.00394,1
2049,2.0,-0.00393,2
2050,2.0,-0.00392,2
2051,2.0,-0.00388,1
2052,2.0,-0.00387,2
2053,2.0,-0.00386,1
2054,2.0,-0.00385,2
2055,2.0,-0.0038,1
2056,2.0,-0.00378,2
2057,2.0,-0.00377,1
2058,2.0,-0.00375,1
2059,2.0,-0.00374,1
2060,2.0,-0.00373,2
2061,2.0,-0.00372,2
2062,2.0,-0.00371,1
2063,2.0,-0.00368,1
2064,2.0,-0.00367,1
2065,2.0,-0.00364,2
2066,2.0,-0.00363,1
2067,2.0,-0.00362,2
2068,2.0,-0.00361,1
2069,2.0,-0.00356,1
2070,2.0,-0.00355,3
2071,2.0,-0.00353,1
2072,2.0,-0.00352,2
2073,2.0,-0.00351,1
2074,2.0,-0.0035,1
2075,2.0,-0.00348,2
2076,2.0,-0.00347,1
2077,2.0,-0.00346,1
2078,2.0,-0.00345,1
2079,2.0,-0.00344,1
2080,2.0,-0.00343,1
2081,2.0,-0.00341,1
2082,2.0,-0.0034,1
2083,2.0,-0.00339,1
2084,2.0,-0.00336,1
2085,2.0,-0.00335,1
2086,2.0,-0.00334,2
2087,2.0,-0.00333,1
2088,2.0,-0.00331,1
2089,2.0,-0.0033,2
2090,2.0,-0.00329,2
2091,2.0,-0.00328,1
2092,2.0,-0.00327,3
2093,2.0,-0.00326,3
2094,2.0,-0.00323,1
2095,2.0,-0.00321,2
2096,2.0,-0.0032,3
2097,2.0,-0.00319,2
2098,2.0,-0.00318,2
2099,2.0,-0.00317,2
2100,2.0,-0.00316,2
2101,2.0,-0.00315,1
2102,2.0,-0.00314,1
2103,2.0,-0.00313,2
2104,2.0,-0.00312,1
2105,2.0,-0.00311,1
2106,2.0,-0.0031,5
2107,2.0,-0.00308,2
2108,2.0,-0.00307,2
2109,2.0,-0.00305,1
2110,2.0,-0.00301,1
2111,2.0,-0.003,2
2112,2.0,-0.00299,2
2113,2.0,-0.00298,2
2114,2.0,-0.00297,1
2115,2.0,-0.00294,1
2116,2.0,-0.00293,3
2117,2.0,-0.00292,2
2118,2.0,-0.00291,1
2119,2.0,-0.0029,1
2120,2.0,-0.00289,1
2121,2.0,-0.00288,2
2122,2.0,-0.00287,1
2123,2.0,-0.00286,1
2124,2.0,-0.00284,1
2125,2.0,-0.00282,2
2126,2.0,-0.00281,1
2127,2.0,-0.00279,1
2128,2.0,-0.00278,1
2129,2.0,-0.00276,2
2130,2.0,-0.00275,1
2131,2.0,-0.00274,3
2132,2.0,-0.00273,2
2133,2.0,-0.00271,2
2134,2.0,-0.0027,1
2135,2.0,-0.00269,1
2136,2.0,-0.00268,2
2137,2.0,-0.00267,1
2138,2.0,-0.00266,1
2139,2.0,-0.00265,3
2140,2.0,-0.00264,3
2141,2.0,-0.00263,1
2142,2.0,-0.00262,3
2143,2.0,-0.00261,1
2144,2.0,-0.00259,1
2145,2.0,-0.00258,2
2146,2.0,-0.00257,2
2147,2.0,-0.00256,6
2148,2.0,-0.00255,3
2149,2.0,-0.00254,2
2150,2.0,-0.00253,3
2151,2.0,-0.00252,4
2152,2.0,-0.0025,1
2153,2.0,-0.00249,1
2154,2.0,-0.00248,1
2155,2.0,-0.00247,1
2156,2.0,-0.00246,3
2157,2.0,-0.00245,2
2158,2.0,-0.00244,3
2159,2.0,-0.00243,2
2160,2.0,-0.00242,1
2161,2.0,-0.0024,4
2162,2.0,-0.00239,2
2163,2.0,-0.00238,2
2164,2.0,-0.00237,3
2165,2.0,-0.00236,2
2166,2.0,-0.00235,2
2167,2.0,-0.00234,1
2168,2.0,-0.00233,5
2169,2.0,-0.00232,2
2170,2.0,-0.00231,1
2171,2.0,-0.0023,2
2172,2.0,-0.00229,2
2173,2.0,-0.00227,2
2174,2.0,-0.00226,4
2175,2.0,-0.00224,2
2176,2.0,-0.00222,4
2177,2.0,-0.00221,4
2178,2.0,-0.0022,5
2179,2.0,-0.00219,3
2180,2.0,-0.00218,3
2181,2.0,-0.00217,2
2182,2.0,-0.00214,1
2183,2.0,-0.00213,2
2184,2.0,-0.00212,4
2185,2.0,-0.00211,3
2186,2.0,-0.0021,8
2187,2.0,-0.00209,3
2188,2.0,-0.00208,4
2189,2.0,-0.00207,2
2190,2.0,-0.00206,4
2191,2.0,-0.00205,4
2192,2.0,-0.00204,2
2193,2.0,-0.00203,3
2194,2.0,-0.00202,2
2195,2.0,-0.00201,2
2196,2.0,-0.002,1
2197,2.0,-0.00199,3
2198,2.0,-0.00198,5
2199,2.0,-0.00196,5
2200,2.0,-0.00195,2
2201,2.0,-0.00194,3
2202,2.0,-0.00193,2
2203,2.0,-0.00192,4
2204,2.0,-0.00191,4
2205,2.0,-0.0019,1
2206,2.0,-0.00189,3
2207,2.0,-0.00188,1
2208,2.0,-0.00187,7
2209,2.0,-0.00186,4
2210,2.0,-0.00185,3
2211,2.0,-0.00184,3
2212,2.0,-0.00183,3
2213,2.0,-0.00182,1
2214,2.0,-0.00181,2
2215,2.0,-0.0018,3
2216,2.0,-0.00179,5
2217,2.0,-0.00178,3
2218,2.0,-0.00177,6
2219,2.0,-0.00176,7
2220,2.0,-0.00175,4
2221,2.0,-0.00174,5
2222,2.0,-0.00173,2
2223,2.0,-0.00172,1
2224,2.0,-0.00171,3
2225,2.0,-0.0017,5
2226,2.0,-0.00169,4
2227,2.0,-0.00168,6
2228,2.0,-0.00167,2
2229,2.0,-0.00166,8
2230,2.0,-0.00165,6
2231,2.0,-0.00164,4
2232,2.0,-0.00163,5
2233,2.0,-0.00162,9
2234,2.0,-0.00161,4
2235,2.0,-0.0016,2
2236,2.0,-0.00159,8
2237,2.0,-0.00158,2
2238,2.0,-0.00157,1
2239,2.0,-0.00156,4
2240,2.0,-0.00155,6
2241,2.0,-0.00154,7
2242,2.0,-0.00153,3
2243,2.0,-0.00152,1
2244,2.0,-0.00151,6
2245,2.0,-0.0015,3
2246,2.0,-0.00149,2
2247,2.0,-0.00148,3
2248,2.0,-0.00147,5
2249,2.0,-0.00146,3
2250,2.0,-0.00145,2
2251,2.0,-0.00144,4
2252,2.0,-0.00143,7
2253,2.0,-0.00142,1
2254,2.0,-0.00141,5
2255,2.0,-0.0014,10
2256,2.0,-0.00139,4
2257,2.0,-0.00138,15
2258,2.0,-0.00137,4
2259,2.0,-0.00136,6
2260,2.0,-0.00135,8
2261,2.0,-0.00134,5
2262,2.0,-0.00133,5
2263,2.0,-0.00132,9
2264,2.0,-0.00131,3
2265,2.0,-0.0013,9
2266,2.0,-0.00129,6
2267,2.0,-0.00128,6
2268,2.0,-0.00127,10
2269,2.0,-0.00126,6
2270,2.0,-0.00125,7
2271,2.0,-0.00124,5
2272,2.0,-0.00123,19
2273,2.0,-0.00122,12
2274,2.0,-0.00121,5
2275,2.0,-0.0012,6
2276,2.0,-0.00119,7
2277,2.0,-0.00118,8
2278,2.0,-0.00117,6
2279,2.0,-0.00116,6
2280,2.0,-0.00115,8
2281,2.0,-0.00114,11
2282,2.0,-0.00113,15
2283,2.0,-0.00112,10
2284,2.0,-0.00111,9
2285,2.0,-0.0011,10
2286,2.0,-0.00109,7
2287,2.0,-0.00108,2
2288,2.0,-0.00107,8
2289,2.0,-0.00106,6
2290,2.0,-0.00105,6
2291,2.0,-0.00104,5
2292,2.0,-0.00103,5
2293,2.0,-0.00102,12
2294,2.0,-0.00101,8
2295,2.0,-0.001,17
2296,2.0,-0.00099,7
2297,2.0,-0.00098,11
2298,2.0,-0.00097,10
2299,2.0,-0.00096,5
2300,2.0,-0.00095,10
2301,2.0,-0.00094,7
2302,2.0,-0.00093,15
2303,2.0,-0.00092,7
2304,2.0,-0.00091,10
2305,2.0,-0.0009,14
2306,2.0,-0.00089,14
2307,2.0,-0.00088,13
2308,2.0,-0.00087,20
2309,2.0,-0.00086,11
2310,2.0,-0.00085,8
2311,2.0,-0.00084,12
2312,2.0,-0.00083,12
2313,2.0,-0.00082,15
2314,2.0,-0.00081,12
2315,2.0,-0.0008,6
2316,2.0,-0.00079,9
2317,2.0,-0.00078,18
2318,2.0,-0.00077,21
2319,2.0,-0.00076,19
2320,2.0,-0.00075,20
2321,2.0,-0.00074,14
2322,2.0,-0.00073,15
2323,2.0,-0.00072,16
2324,2.0,-0.00071,12
2325,2.0,-0.0007,18
2326,2.0,-0.00069,17
2327,2.0,-0.00068,19
2328,2.0,-0.00067,19
2329,2.0,-0.00066,17
2330,2.0,-0.00065,17
2331,2.0,-0.00064,12
2332,2.0,-0.00063,14
2333,2.0,-0.00062,18
2334,2.0,-0.00061,21
2335,2.0,-0.0006,24
2336,2.0,-0.00059,22
2337,2.0,-0.00058,33
2338,2.0,-0.00057,28
2339,2.0,-0.00056,29
2340,2.0,-0.00055,27
2341,2.0,-0.00054,22
2342,2.0,-0.00053,27
2343,2.0,-0.00052,22
2344,2.0,-0.00051,25
2345,2.0,-0.0005,37
2346,2.0,-0.00049,37
2347,2.0,-0.00048,29
2348,2.0,-0.00047,41
2349,2.0,-0.00046,38
2350,2.0,-0.00045,32
2351,2.0,-0.00044,26
2352,2.0,-0.00043,38
2353,2.0,-0.00042,30
2354,2.0,-0.00041,45
2355,2.0,-0.0004,38
2356,2.0,-0.00039,48
2357,2.0,-0.00038,52
2358,2.0,-0.00037,46
2359,2.0,-0.00036,48
2360,2.0,-0.00035,45
2361,2.0,-0.00034,62
2362,2.0,-0.00033,64
2363,2.0,-0.00032,47
2364,2.0,-0.00031,56
2365,2.0,-0.0003,65
2366,2.0,-0.00029,76
2367,2.0,-0.00028,67
2368,2.0,-0.00027,69
2369,2.0,-0.00026,67
2370,2.0,-0.00025,84
2371,2.0,-0.00024,76
2372,2.0,-0.00023,81
2373,2.0,-0.00022,102
2374,2.0,-0.00021,92
2375,2.0,-0.0002,113
2376,2.0,-0.00019,106
2377,2.0,-0.00018,148
2378,2.0,-0.00017,132
2379,2.0,-0.00016,135
2380,2.0,-0.00015,185
2381,2.0,-0.00014,160
2382,2.0,-0.00013,169
2383,2.0,-0.00012,200
2384,2.0,-0.00011,242
2385,2.0,-0.0001,268
2386,2.0,-9e-05,269
2387,2.0,-8e-05,309
2388,2.0,-7e-05,374
2389,2.0,-6e-05,398
2390,2.0,-5e-05,458
2391,2.0,-4e-05,532
2392,2.0,-3e-05,646
2393,2.0,-2e-05,707
2394,2.0,-1e-05,777
2395,2.0,-0.0,756
2396,2.0,1e-05,831
2397,2.0,2e-05,788
2398,2.0,3e-05,812
2399,2.0,4e-05,812
2400,2.0,5e-05,719
2401,2.0,6e-05,718
2402,2.0,7e-05,632
2403,2.0,8e-05,649
2404,2.0,9e-05,555
2405,2.0,0.0001,501
2406,2.0,0.00011,426
2407,2.0,0.00012,394
2408,2.0,0.00013,319
2409,2.0,0.00014,260
2410,2.0,0.00015,264
2411,2.0,0.00016,207
2412,2.0,0.00017,200
2413,2.0,0.00018,185
2414,2.0,0.00019,160
2415,2.0,0.0002,127
2416,2.0,0.00021,132
2417,2.0,0.00022,115
2418,2.0,0.00023,113
2419,2.0,0.00024,95
2420,2.0,0.00025,86
2421,2.0,0.00026,67
2422,2.0,0.00027,63
2423,2.0,0.00028,79
2424,2.0,0.00029,63
2425,2.0,0.0003,53
2426,2.0,0.00031,67
2427,2.0,0.00032,82
2428,2.0,0.00033,50
2429,2.0,0.00034,57
2430,2.0,0.00035,27
2431,2.0,0.00036,44
2432,2.0,0.00037,48
2433,2.0,0.00038,46
2434,2.0,0.00039,37
2435,2.0,0.0004,39
2436,2.0,0.00041,43
2437,2.0,0.00042,42
2438,2.0,0.00043,29
2439,2.0,0.00044,27
2440,2.0,0.00045,29
2441,2.0,0.00046,28
2442,2.0,0.00047,43
2443,2.0,0.00048,36
2444,2.0,0.00049,19
2445,2.0,0.0005,19
2446,2.0,0.00051,30
2447,2.0,0.00052,21
2448,2.0,0.00053,23
2449,2.0,0.00054,16
2450,2.0,0.00055,28
2451,2.0,0.00056,19
2452,2.0,0.00057,11
2453,2.0,0.00058,14
2454,2.0,0.00059,25
2455,2.0,0.0006,21
2456,2.0,0.00061,20
2457,2.0,0.00062,12
2458,2.0,0.00063,22
2459,2.0,0.00064,18
2460,2.0,0.00065,14
2461,2.0,0.00066,9
2462,2.0,0.00067,17
2463,2.0,0.00068,13
2464,2.0,0.00069,10
2465,2.0,0.0007,16
2466,2.0,0.00071,9
2467,2.0,0.00072,15
2468,2.0,0.00073,16
2469,2.0,0.00074,25
2470,2.0,0.00075,16
2471,2.0,0.00076,16
2472,2.0,0.00077,13
2473,2.0,0.00078,13
2474,2.0,0.00079,13
2475,2.0,0.0008,14
2476,2.0,0.00081,15
2477,2.0,0.00082,8
2478,2.0,0.00083,3
2479,2.0,0.00084,19
2480,2.0,0.00085,11
2481,2.0,0.00086,15
2482,2.0,0.00087,11
2483,2.0,0.00088,8
2484,2.0,0.00089,11
2485,2.0,0.0009,11
2486,2.0,0.00091,8
2487,2.0,0.00092,8
2488,2.0,0.00093,9
2489,2.0,0.00094,8
2490,2.0,0.00095,6
2491,2.0,0.00096,7
2492,2.0,0.00097,15
2493,2.0,0.00098,11
2494,2.0,0.00099,11
2495,2.0,0.001,8
2496,2.0,0.00101,9
2497,2.0,0.00102,13
2498,2.0,0.00103,8
2499,2.0,0.00104,13
2500,2.0,0.00105,10
2501,2.0,0.00106,9
2502,2.0,0.00107,8
2503,2.0,0.00108,7
2504,2.0,0.00109,1
2505,2.0,0.0011,8
2506,2.0,0.00111,9
2507,2.0,0.00112,3
2508,2.0,0.00113,5
2509,2.0,0.00114,5
2510,2.0,0.00115,8
2511,2.0,0.00116,10
2512,2.0,0.00117,11
2513,2.0,0.00118,7
2514,2.0,0.00119,6
2515,2.0,0.0012,6
2516,2.0,0.00121,3
2517,2.0,0.00122,6
2518,2.0,0.00123,6
2519,2.0,0.00124,6
2520,2.0,0.00125,6
2521,2.0,0.00126,3
2522,2.0,0.00127,5
2523,2.0,0.00128,4
2524,2.0,0.00129,4
2525,2.0,0.0013,6
2526,2.0,0.00131,7
2527,2.0,0.00132,7
2528,2.0,0.00133,6
2529,2.0,0.00134,14
2530,2.0,0.00135,3
2531,2.0,0.00136,9
2532,2.0,0.00137,5
2533,2.0,0.00138,5
2534,2.0,0.00139,2
2535,2.0,0.0014,2
2536,2.0,0.00141,4
2537,2.0,0.00142,3
2538,2.0,0.00143,5
2539,2.0,0.00144,9
2540,2.0,0.00145,7
2541,2.0,0.00146,5
2542,2.0,0.00147,5
2543,2.0,0.00148,4
2544,2.0,0.00149,3
2545,2.0,0.0015,3
2546,2.0,0.00151,10
2547,2.0,0.00152,3
2548,2.0,0.00153,7
2549,2.0,0.00154,3
2550,2.0,0.00155,1
2551,2.0,0.00156,3
2552,2.0,0.00157,3
2553,2.0,0.00158,3
2554,2.0,0.00159,2
2555,2.0,0.0016,5
2556,2.0,0.00161,6
2557,2.0,0.00162,4
2558,2.0,0.00163,5
2559,2.0,0.00164,1
2560,2.0,0.00165,1
2561,2.0,0.00166,1
2562,2.0,0.00167,5
2563,2.0,0.00168,3
2564,2.0,0.0017,3
2565,2.0,0.00171,8
2566,2.0,0.00172,4
2567,2.0,0.00173,2
2568,2.0,0.00174,3
2569,2.0,0.00175,3
2570,2.0,0.00176,2
2571,2.0,0.00177,3
2572,2.0,0.00178,2
2573,2.0,0.00179,1
2574,2.0,0.0018,2
2575,2.0,0.00181,2
2576,2.0,0.00182,4
2577,2.0,0.00183,5
2578,2.0,0.00184,1
2579,2.0,0.00185,4
2580,2.0,0.00186,5
2581,2.0,0.00187,1
2582,2.0,0.00188,6
2583,2.0,0.00189,2
2584,2.0,0.0019,3
2585,2.0,0.00191,1
2586,2.0,0.00192,4
2587,2.0,0.00193,9
2588,2.0,0.00194,4
2589,2.0,0.00195,4
2590,2.0,0.00196,4
2591,2.0,0.00198,4
2592,2.0,0.00199,1
2593,2.0,0.002,5
2594,2.0,0.00201,1
2595,2.0,0.00202,4
2596,2.0,0.00203,3
2597,2.0,0.00204,2
2598,2.0,0.00205,3
2599,2.0,0.00206,2
2600,2.0,0.00207,2
2601,2.0,0.00208,3
2602,2.0,0.00209,3
2603,2.0,0.0021,5
2604,2.0,0.00211,1
2605,2.0,0.00213,5
2606,2.0,0.00214,6
2607,2.0,0.00215,2
2608,2.0,0.00216,3
2609,2.0,0.00217,1
2610,2.0,0.00218,5
2611,2.0,0.00219,1
2612,2.0,0.0022,4
2613,2.0,0.00221,2
2614,2.0,0.00222,4
2615,2.0,0.00224,5
2616,2.0,0.00225,6
2617,2.0,0.00227,4
2618,2.0,0.00228,4
2619,2.0,0.00229,1
2620,2.0,0.0023,2
2621,2.0,0.00231,2
2622,2.0,0.00232,4
2623,2.0,0.00233,4
2624,2.0,0.00234,3
2625,2.0,0.00235,1
2626,2.0,0.00236,1
2627,2.0,0.00237,4
2628,2.0,0.00238,4
2629,2.0,0.00239,2
2630,2.0,0.0024,2
2631,2.0,0.00242,4
2632,2.0,0.00243,1
2633,2.0,0.00244,2
2634,2.0,0.00245,3
2635,2.0,0.00246,2
2636,2.0,0.00247,3
2637,2.0,0.00248,2
2638,2.0,0.00249,2
2639,2.0,0.0025,2
2640,2.0,0.00251,1
2641,2.0,0.00252,2
2642,2.0,0.00253,1
2643,2.0,0.00255,3
2644,2.0,0.00257,6
2645,2.0,0.00259,2
2646,2.0,0.0026,2
2647,2.0,0.00261,2
2648,2.0,0.00262,2
2649,2.0,0.00263,2
2650,2.0,0.00264,2
2651,2.0,0.00265,2
2652,2.0,0.00267,3
2653,2.0,0.00269,3
2654,2.0,0.00272,2
2655,2.0,0.00273,2
2656,2.0,0.00274,2
2657,2.0,0.00275,1
2658,2.0,0.00276,3
2659,2.0,0.00277,4
2660,2.0,0.00278,3
2661,2.0,0.00279,1
2662,2.0,0.0028,2
2663,2.0,0.00281,2
2664,2.0,0.00282,1
2665,2.0,0.00284,2
2666,2.0,0.00285,1
2667,2.0,0.00286,2
2668,2.0,0.00287,5
2669,2.0,0.00288,2
2670,2.0,0.0029,1
2671,2.0,0.00291,4
2672,2.0,0.00292,1
2673,2.0,0.00293,1
2674,2.0,0.00298,3
2675,2.0,0.00299,1
2676,2.0,0.003,1
2677,2.0,0.00301,3
2678,2.0,0.00302,2
2679,2.0,0.00303,1
2680,2.0,0.00305,1
2681,2.0,0.00307,1
2682,2.0,0.00309,3
2683,2.0,0.00311,1
2684,2.0,0.00312,5
2685,2.0,0.00313,1
2686,2.0,0.00315,2
2687,2.0,0.00317,1
2688,2.0,0.0032,4
2689,2.0,0.00322,1
2690,2.0,0.00323,2
2691,2.0,0.00324,2
2692,2.0,0.00326,1
2693,2.0,0.00327,2
2694,2.0,0.00328,1
2695,2.0,0.00331,3
2696,2.0,0.00333,3
2697,2.0,0.00334,4
2698,2.0,0.00335,1
2699,2.0,0.00336,3
2700,2.0,0.00337,1
2701,2.0,0.00338,1
2702,2.0,0.00339,1
2703,2.0,0.0034,1
2704,2.0,0.00342,1
2705,2.0,0.00343,2
2706,2.0,0.00344,1
2707,2.0,0.00346,1
2708,2.0,0.00347,2
2709,2.0,0.00349,1
2710,2.0,0.0035,1
2711,2.0,0.00351,1
2712,2.0,0.00352,1
2713,2.0,0.00355,3
2714,2.0,0.00356,1
2715,2.0,0.00357,1
2716,2.0,0.00358,1
2717,2.0,0.00359,1
2718,2.0,0.0036,2
2719,2.0,0.00361,3
2720,2.0,0.00362,4
2721,2.0,0.00366,2
2722,2.0,0.00367,2
2723,2.0,0.00369,1
2724,2.0,0.0037,2
2725,2.0,0.00372,2
2726,2.0,0.00373,2
2727,2.0,0.00377,1
2728,2.0,0.00378,3
2729,2.0,0.00379,3
2730,2.0,0.00381,1
2731,2.0,0.00382,2
2732,2.0,0.00388,4
2733,2.0,0.0039,1
2734,2.0,0.00391,2
2735,2.0,0.00398,3
2736,2.0,0.00399,1
2737,2.0,0.00401,2
2738,2.0,0.00402,1
2739,2.0,0.00407,1
2740,2.0,0.00409,3
2741,2.0,0.00411,1
2742,2.0,0.00413,1
2743,2.0,0.00415,1
2744,2.0,0.00416,1
2745,2.0,0.00418,2
2746,2.0,0.0042,2
2747,2.0,0.00422,1
2748,2.0,0.00424,1
2749,2.0,0.00425,1
2750,2.0,0.00427,1
2751,2.0,0.00428,1
2752,2.0,0.00429,2
2753,2.0,0.00431,1
2754,2.0,0.00433,2
2755,2.0,0.00434,2
2756,2.0,0.00435,2
2757,2.0,0.00436,1
2758,2.0,0.00437,1
2759,2.0,0.00441,1
2760,2.0,0.00444,1
2761,2.0,0.00446,1
2762,2.0,0.00447,1
2763,2.0,0.00448,1
2764,2.0,0.0045,1
2765,2.0,0.0046,1
2766,2.0,0.00461,1
2767,2.0,0.00462,1
2768,2.0,0.00463,1
2769,2.0,0.00464,2
2770,2.0,0.00465,2
2771,2.0,0.00467,1
2772,2.0,0.00474,3
2773,2.0,0.00475,2
2774,2.0,0.0048,1
2775,2.0,0.00483,1
2776,2.0,0.00484,1
2777,2.0,0.00485,1
2778,2.0,0.00486,1
2779,2.0,0.00487,1
2780,2.0,0.00489,1
2781,2.0,0.0049,1
2782,2.0,0.00493,2
2783,2.0,0.00494,3
2784,2.0,0.00495,4
2785,2.0,0.00496,1
2786,2.0,0.00497,2
2787,2.0,0.005,1
2788,2.0,0.00501,2
2789,2.0,0.00503,1
2790,2.0,0.00505,1
2791,2.0,0.0051,1
2792,2.0,0.00511,1
2793,2.0,0.00513,1
2794,2.0,0.00514,1
2795,2.0,0.00517,2
2796,2.0,0.00521,1
2797,2.0,0.00522,1
2798,2.0,0.00523,1
2799,2.0,0.00524,1
2800,2.0,0.00526,2
2801,2.0,0.00527,1
2802,2.0,0.00528,1
2803,2.0,0.00529,1
2804,2.0,0.00531,1
2805,2.0,0.00533,1
2806,2.0,0.00534,1
2807,2.0,0.00535,1
2808,2.0,0.0054,1
2809,2.0,0.00547,1
2810,2.0,0.0055,1
2811,2.0,0.00551,1
2812,2.0,0.00553,1
2813,2.0,0.00554,1
2814,2.0,0.00557,1
2815,2.0,0.00564,1
2816,2.0,0.00566,1
2817,2.0,0.00569,1
2818,2.0,0.00574,1
2819,2.0,0.00575,1
2820,2.0,0.00577,1
2821,2.0,0.00579,1
2822,2.0,0.00581,1
2823,2.0,0.00584,1
2824,2.0,0.00587,1
2825,2.0,0.0059,1
2826,2.0,0.00594,1
2827,2.0,0.00595,1
2828,2.0,0.00609,2
2829,2.0,0.00611,1
2830,2.0,0.00614,1
2831,2.0,0.00616,1
2832,2.0,0.00617,1
2833,2.0,0.00618,1
2834,2.0,0.00623,2
2835,2.0,0.00624,1
2836,2.0,0.00626,2
2837,2.0,0.00628,2
2838,2.0,0.00631,1
2839,2.0,0.00632,1
2840,2.0,0.00633,1
2841,2.0,0.0064,1
2842,2.0,0.00642,1
2843,2.0,0.0065,1
2844,2.0,0.00655,2
2845,2.0,0.00657,1
2846,2.0,0.00663,2
2847,2.0,0.00667,1
2848,2.0,0.00674,1
2849,2.0,0.00681,1
2850,2.0,0.00686,1
2851,2.0,0.00687,1
2852,2.0,0.00689,1
2853,2.0,0.00692,1
2854,2.0,0.00693,1
2855,2.0,0.00694,2
2856,2.0,0.00695,1
2857,2.0,0.00704,1
2858,2.0,0.00708,1
2859,2.0,0.0071,2
2860,2.0,0.00713,2
2861,2.0,0.00714,1
2862,2.0,0.00715,1
2863,2.0,0.00716,1
2864,2.0,0.00717,1
2865,2.0,0.00719,1
2866,2.0,0.0072,1
2867,2.0,0.00723,1
2868,2.0,0.00725,1
2869,2.0,0.00726,1
2870,2.0,0.00729,1
2871,2.0,0.00737,1
2872,2.0,0.00739,1
2873,2.0,0.00749,1
2874,2.0,0.0075,1
2875,2.0,0.00754,2
2876,2.0,0.00755,2
2877,2.0,0.00757,1
2878,2.0,0.00761,1
2879,2.0,0.00765,1
2880,2.0,0.00768,1
2881,2.0,0.00775,1
2882,2.0,0.00776,1
2883,2.0,0.00786,1
2884,2.0,0.00788,2
2885,2.0,0.00791,1
2886,2.0,0.00802,1
2887,2.0,0.00807,1
2888,2.0,0.00808,1
2889,2.0,0.00814,1
2890,2.0,0.00823,1
2891,2.0,0.00825,1
2892,2.0,0.00827,1
2893,2.0,0.00839,1
2894,2.0,0.00841,1
2895,2.0,0.00843,1
2896,2.0,0.00857,1
2897,2.0,0.00868,1
2898,2.0,0.00877,1
2899,2.0,0.00892,1
2900,2.0,0.00893,1
2901,2.0,0.00897,2
2902,2.0,0.00901,1
2903,2.0,0.00909,1
2904,2.0,0.00914,1
2905,2.0,0.00938,1
2906,2.0,0.00961,1
2907,2.0,0.00975,1
2908,2.0,0.00984,2
2909,2.0,0.00991,1
2910,2.0,0.00996,1
2911,2.0,0.00997,1
2912,2.0,0.01002,2
2913,2.0,0.01023,1
2914,2.0,0.01024,1
2915,2.0,0.01029,1
2916,2.0,0.0104,1
2917,2.0,0.01042,1
2918,2.0,0.01048,1
2919,2.0,0.01049,1
2920,2.0,0.0106,1
2921,2.0,0.01061,1
2922,2.0,0.01069,1
2923,2.0,0.01075,1
2924,2.0,0.01081,1
2925,2.0,0.01106,1
2926,2.0,0.01124,1
2927,2.0,0.01127,1
2928,2.0,0.01133,2
2929,2.0,0.0115,1
2930,2.0,0.01151,1
2931,2.0,0.01187,1
2932,2.0,0.01214,1
2933,2.0,0.01221,1
2934,2.0,0.0123,1
2935,2.0,0.01243,1
2936,2.0,0.01285,1
2937,2.0,0.01297,1
2938,2.0,0.0131,1
2939,2.0,0.01311,1
2940,2.0,0.01348,1
2941,2.0,0.01349,1
2942,2.0,0.01352,1
2943,2.0,0.01365,1
2944,2.0,0.01416,1
2945,2.0,0.01423,1
2946,2.0,0.01433,1
2947,2.0,0.01436,1
2948,2.0,0.0148,1
2949,2.0,0.01494,1
2950,2.0,0.01573,1
2951,2.0,0.01718,1
2952,2.0,0.01849,1
2953,2.0,0.02189,1
2954,2.0,0.0252,1
2955,2.0,0.02699,1
2956,2.0,0.02833,1
2957,2.0,0.02917,1
2958,2.0,0.0308,1
2959,2.0,0.03863,1
